stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After BS (Heisenberg),after_bs,A,94,94.00000000000001,5.0,1,|H>,5.288193966751412e-09
After BS (Heisenberg),after_bs,A,94,94.00000000000001,5.0,2,|V>,5.341784912442732e-09
After BS (Heisenberg),after_bs,A,94,94.00000000000001,5.0,3,|2H>,5.552513142382406e-18
After BS (Heisenberg),after_bs,A,94,94.00000000000001,5.0,4,|2V>,5.3341869459208885e-18
After BS (Heisenberg),after_bs,A,94,94.00000000000001,5.0,5,|HV>,5.446278057235897e-18
After BS (Heisenberg),after_bs,A,95,95.0,4.0,0,|vac>,0.9999999950725699
After BS (Heisenberg),after_bs,A,95,95.0,4.0,1,|H>,2.4510707805374065e-09
After BS (Heisenberg),after_bs,A,95,95.0,4.0,2,|V>,2.47635930198122e-09
After BS (Heisenberg),after_bs,A,95,95.0,4.0,3,|2H>,1.170100468586257e-18
After BS (Heisenberg),after_bs,A,95,95.0,4.0,4,|2V>,1.1240918259830349e-18
After BS (Heisenberg),after_bs,A,95,95.0,4.0,5,|HV>,1.1477131770751165e-18
After BS (Heisenberg),after_bs,A,96,96.00000000000001,3.0000000000000004,0,|vac>,0.9999999981289911
After BS (Heisenberg),after_bs,A,96,96.00000000000001,3.0000000000000004,1,|H>,9.306268569699423e-10
After BS (Heisenberg),after_bs,A,96,96.00000000000001,3.0000000000000004,2,|V>,9.403821484870065e-10
After BS (Heisenberg),after_bs,A,96,96.00000000000001,3.0000000000000004,3,|2H>,1.657062679447261e-19
After BS (Heisenberg),after_bs,A,96,96.00000000000001,3.0000000000000004,4,|2V>,1.591906567425854e-19
After BS (Heisenberg),after_bs,A,96,96.00000000000001,3.0000000000000004,5,|HV>,1.6253584359685242e-19
After BS (Heisenberg),after_bs,A,97,97.00000000000001,2.0,0,|vac>,0.9999999994907998
After BS (Heisenberg),after_bs,A,97,97.00000000000001,2.0,1,|H>,2.532542627983681e-10
After BS (Heisenberg),after_bs,A,97,97.00000000000001,2.0,2,|V>,2.5594605512774464e-10
After BS (Heisenberg),after_bs,A,97,97.00000000000001,2.0,3,|2H>,1.207549761211425e-20
After BS (Heisenberg),after_bs,A,97,97.00000000000001,2.0,4,|2V>,1.160068602285584e-20
After BS (Heisenberg),after_bs,A,97,97.00000000000001,2.0,5,|HV>,1.1844459715392262e-20
After BS (Heisenberg),after_bs,A,98,98.0,1.0,0,|vac>,0.9999999999288052
After BS (Heisenberg),after_bs,A,98,98.0,1.0,1,|H>,3.540699954732024e-11
After BS (Heisenberg),after_bs,A,98,98.0,1.0,2,|V>,3.5787640117643037e-11
After BS (Heisenberg),after_bs,A,98,98.0,1.0,3,|2H>,2.3283095002042857e-22
After BS (Heisenberg),after_bs,A,98,98.0,1.0,4,|2V>,2.2367592412531016e-22
After BS (Heisenberg),after_bs,A,98,98.0,1.0,5,|HV>,2.283761959761071e-22
After BS (Heisenberg),after_bs,A,99,99.0,0.0,0,|vac>,0.9999999999985203
After BS (Heisenberg),after_bs,A,99,99.0,0.0,1,|H>,7.35949980008508e-13
After BS (Heisenberg),after_bs,A,99,99.0,0.0,2,|V>,7.439057007398492e-13
After BS (Heisenberg),after_bs,A,99,99.0,0.0,3,|2H>,9.991012078474176e-26
After BS (Heisenberg),after_bs,A,99,99.0,0.0,4,|2V>,9.598162630132588e-26
After BS (Heisenberg),after_bs,A,99,99.0,0.0,5,|HV>,9.799857101548622e-26
After BS (Heisenberg),after_bs,B,0,0.0,99.0,0,|vac>,0.9999185528650716
After BS (Heisenberg),after_bs,B,0,0.0,99.0,1,|H>,4.152216612891032e-05
After BS (Heisenberg),after_bs,B,0,0.0,99.0,2,|V>,3.99231030783745e-05
After BS (Heisenberg),after_bs,B,0,0.0,99.0,3,|2H>,6.342654218781886e-10
After BS (Heisenberg),after_bs,B,0,0.0,99.0,4,|2V>,6.093259479185127e-10
After BS (Heisenberg),after_bs,B,0,0.0,99.0,5,|HV>,6.221301528866488e-10
After BS (Heisenberg),after_bs,B,1,1.0,98.0,0,|vac>,0.9999046146249039
After BS (Heisenberg),after_bs,B,1,1.0,98.0,1,|H>,4.8593004901332135e-05
After BS (Heisenberg),after_bs,B,1,1.0,98.0,2,|V>,4.678968699065698e-05
After BS (Heisenberg),after_bs,B,1,1.0,98.0,3,|2H>,9.121743930819174e-10
After BS (Heisenberg),after_bs,B,1,1.0,98.0,4,|2V>,8.76307469333209e-10
After BS (Heisenberg),after_bs,B,1,1.0,98.0,5,|HV>,8.947219492856681e-10
After BS (Heisenberg),after_bs,B,2,2.0,97.00000000000001,0,|vac>,0.999889522173356
After BS (Heisenberg),after_bs,B,2,2.0,97.00000000000001,1,|H>,5.6245290199090894e-05
After BS (Heisenberg),after_bs,B,2,2.0,97.00000000000001,2,|V>,5.422879846353049e-05
After BS (Heisenberg),after_bs,B,2,2.0,97.00000000000001,3,|2H>,1.270753795267023e-09
After BS (Heisenberg),after_bs,B,2,2.0,97.00000000000001,4,|2V>,1.2207874403420155e-09
After BS (Heisenberg),after_bs,B,2,2.0,97.00000000000001,5,|HV>,1.2464407260129671e-09
After BS (Heisenberg),after_bs,B,3,3.0000000000000004,96.00000000000001,0,|vac>,0.9998733103339701
After BS (Heisenberg),after_bs,B,3,3.0000000000000004,96.00000000000001,1,|H>,6.446108170530079e-05
After BS (Heisenberg),after_bs,B,3,3.0000000000000004,96.00000000000001,2,|V>,6.22235160592755e-05
After BS (Heisenberg),after_bs,B,3,3.0000000000000004,96.00000000000001,3,|2H>,1.7229932937129876e-09
After BS (Heisenberg),after_bs,B,3,3.0000000000000004,96.00000000000001,4,|2V>,1.6552447693586005e-09
After BS (Heisenberg),after_bs,B,3,3.0000000000000004,96.00000000000001,5,|HV>,1.690027619771785e-09
After BS (Heisenberg),after_bs,B,4,4.0,95.0,0,|vac>,0.9998560249117856
After BS (Heisenberg),after_bs,B,4,4.0,95.0,1,|H>,7.321687508629094e-05
After BS (Heisenberg),after_bs,B,4,4.0,95.0,2,|V>,7.075150052678034e-05
After BS (Heisenberg),after_bs,B,4,4.0,95.0,3,|2H>,2.2819969932631285e-09
After BS (Heisenberg),after_bs,B,4,4.0,95.0,4,|2V>,2.192268304568323e-09
After BS (Heisenberg),after_bs,B,4,4.0,95.0,5,|HV>,2.2383360172806652e-09
After BS (Heisenberg),after_bs,B,5,5.0,94.00000000000001,0,|vac>,0.9998377233046467
After BS (Heisenberg),after_bs,B,5,5.0,94.00000000000001,1,|H>,8.248329528003233e-05
After BS (Heisenberg),after_bs,B,5,5.0,94.00000000000001,2,|V>,7.978469135581688e-05
After BS (Heisenberg),after_bs,B,5,5.0,94.00000000000001,3,|2H>,2.9605910641606926e-09
After BS (Heisenberg),after_bs,B,5,5.0,94.00000000000001,4,|2V>,2.8441798880141723e-09
After BS (Heisenberg),after_bs,B,5,5.0,94.00000000000001,5,|HV>,2.9039466883233086e-09
After BS (Heisenberg),after_bs,B,6,6.000000000000001,93.00000000000001,0,|vac>,0.9998184750639089
After BS (Heisenberg),after_bs,B,6,6.000000000000001,93.00000000000001,1,|H>,9.222481590561548e-05
After BS (Heisenberg),after_bs,B,6,6.000000000000001,93.00000000000001,2,|V>,8.928902799129959e-05
After BS (Heisenberg),after_bs,B,6,6.000000000000001,93.00000000000001,3,|2H>,3.770871121254188e-09
After BS (Heisenberg),after_bs,B,6,6.000000000000001,93.00000000000001,4,|2V>,3.6225995319637525e-09
After BS (Heisenberg),after_bs,B,6,6.000000000000001,93.00000000000001,5,|HV>,3.6987238248536682e-09
After BS (Heisenberg),after_bs,B,7,7.000000000000001,92.0,0,|vac>,0.9997983623883971
After BS (Heisenberg),after_bs,B,7,7.000000000000001,92.0,1,|H>,0.00010239951300417295
After BS (Heisenberg),after_bs,B,7,7.000000000000001,92.0,2,|V>,9.922420363059215e-05
After BS (Heisenberg),after_bs,B,7,7.000000000000001,92.0,3,|2H>,4.7236940530259895e-09
After BS (Heisenberg),after_bs,B,7,7.000000000000001,92.0,4,|2V>,4.53795722934727e-09
After BS (Heisenberg),after_bs,B,7,7.000000000000001,92.0,5,|HV>,4.6333165927548235e-09
After BS (Heisenberg),after_bs,B,8,8.0,91.00000000000001,0,|vac>,0.9997774805335127
After BS (Heisenberg),after_bs,B,8,8.0,91.00000000000001,1,|H>,0.00011295886230496578
After BS (Heisenberg),after_bs,B,8,8.0,91.00000000000001,2,|V>,0.00010954346048787344
After BS (Heisenberg),after_bs,B,8,8.0,91.00000000000001,3,|2H>,5.828122128312426e-09
After BS (Heisenberg),after_bs,B,8,8.0,91.00000000000001,4,|2V>,5.598958918338776e-09
After BS (Heisenberg),after_bs,B,8,8.0,91.00000000000001,5,|HV>,5.716613874349629e-09
After BS (Heisenberg),after_bs,B,9,9.000000000000002,90.00000000000001,0,|vac>,0.999755938115423
After BS (Heisenberg),after_bs,B,9,9.000000000000002,90.00000000000001,1,|H>,0.00012384759019261384
After BS (Heisenberg),after_bs,B,9,9.000000000000002,90.00000000000001,2,|V>,0.00012019343637269158
After BS (Heisenberg),after_bs,B,9,9.000000000000002,90.00000000000001,3,|2H>,7.0908307435381406e-09
After BS (Heisenberg),after_bs,B,9,9.000000000000002,90.00000000000001,4,|2V>,6.81201751711738e-09
After BS (Heisenberg),after_bs,B,9,9.000000000000002,90.00000000000001,5,|HV>,6.955163347085184e-09
After BS (Heisenberg),after_bs,B,10,10.0,89.0,0,|vac>,0.9997338572884018
After BS (Heisenberg),after_bs,B,10,10.0,89.0,1,|H>,0.00013500358950290333
After BS (Heisenberg),after_bs,B,10,10.0,89.0,2,|V>,0.00013111407336667357
After BS (Heisenberg),after_bs,B,10,10.0,89.0,3,|2H>,8.515495044453653e-09
After BS (Heisenberg),after_bs,B,10,10.0,89.0,4,|2V>,8.18066366378967e-09
After BS (Heisenberg),after_bs,B,10,10.0,89.0,5,|HV>,8.352569840909485e-09
After BS (Heisenberg),after_bs,B,11,11.000000000000002,88.00000000000001,0,|vac>,0.9997113737715635
After BS (Heisenberg),after_bs,B,11,11.000000000000002,88.00000000000001,1,|H>,0.00014635791215801924
After BS (Heisenberg),after_bs,B,11,11.000000000000002,88.00000000000001,2,|V>,0.00014223860025739727
After BS (Heisenberg),after_bs,B,11,11.000000000000002,88.00000000000001,3,|2H>,1.0102174756096278e-08
After BS (Heisenberg),after_bs,B,11,11.000000000000002,88.00000000000001,4,|2V>,9.70495473498954e-09
After BS (Heisenberg),after_bs,B,11,11.000000000000002,88.00000000000001,5,|HV>,9.908891938152796e-09
After BS (Heisenberg),after_bs,B,12,12.000000000000002,87.00000000000001,0,|vac>,0.9996886366997336
After BS (Heisenberg),after_bs,B,12,12.000000000000002,87.00000000000001,1,|H>,0.00015783485142198747
After BS (Heisenberg),after_bs,B,12,12.000000000000002,87.00000000000001,2,|V>,0.00015349360115826915
After BS (Heisenberg),after_bs,B,12,12.000000000000002,87.00000000000001,3,|2H>,1.1846720728446836e-08
After BS (Heisenberg),after_bs,B,12,12.000000000000002,87.00000000000001,4,|2V>,1.1380904726307274e-08
After BS (Heisenberg),after_bs,B,12,12.000000000000002,87.00000000000001,5,|HV>,1.1620059873624266e-08
After BS (Heisenberg),after_bs,B,13,13.0,86.0,0,|vac>,0.9996658082719518
After BS (Heisenberg),after_bs,B,13,13.0,86.0,1,|H>,0.00016935212715908887
After BS (Heisenberg),after_bs,B,13,13.0,86.0,2,|V>,0.0001647991833554767
After BS (Heisenberg),after_bs,B,13,13.0,86.0,3,|2H>,1.3740230746034102e-08
After BS (Heisenberg),after_bs,B,13,13.0,86.0,4,|2V>,1.3199961459595662e-08
After BS (Heisenberg),after_bs,B,13,13.0,86.0,5,|HV>,1.3477341756098066e-08
After BS (Heisenberg),after_bs,B,14,14.000000000000002,85.0,0,|vac>,0.9996430631703013
After BS (Heisenberg),after_bs,B,14,14.000000000000002,85.0,1,|H>,0.00018082118784724108
After BS (Heisenberg),after_bs,B,14,14.000000000000002,85.0,2,|V>,0.00017606925781565148
After BS (Heisenberg),after_bs,B,14,14.000000000000002,85.0,3,|2H>,1.5768585794551968e-08
After BS (Heisenberg),after_bs,B,14,14.000000000000002,85.0,4,|2V>,1.5148561083699085e-08
After BS (Heisenberg),after_bs,B,14,14.000000000000002,85.0,5,|HV>,1.546688870744582e-08
After BS (Heisenberg),after_bs,B,15,15.000000000000002,84.00000000000001,0,|vac>,0.9996205877216671
After BS (Heisenberg),after_bs,B,15,15.000000000000002,84.00000000000001,1,|H>,0.00019214764315956845
After BS (Heisenberg),after_bs,B,15,15.000000000000002,84.00000000000001,2,|V>,0.0001872119458882658
After BS (Heisenberg),after_bs,B,15,15.000000000000002,84.00000000000001,3,|2H>,1.7912100907021935e-08
After BS (Heisenberg),after_bs,B,15,15.000000000000002,84.00000000000001,4,|2V>,1.720779264943029e-08
After BS (Heisenberg),after_bs,B,15,15.000000000000002,84.00000000000001,5,|HV>,1.756939238908551e-08
After BS (Heisenberg),after_bs,B,16,16.0,83.0,0,|vac>,0.9995985787755212
After BS (Heisenberg),after_bs,B,16,16.0,83.0,1,|H>,0.00020323184059367724
After BS (Heisenberg),after_bs,B,16,16.0,83.0,2,|V>,0.00019813012546133734
After BS (Heisenberg),after_bs,B,16,16.0,83.0,3,|2H>,2.0145326554324874e-08
After BS (Heisenberg),after_bs,B,16,16.0,83.0,4,|2V>,1.9353207309477875e-08
After BS (Heisenberg),after_bs,B,16,16.0,83.0,5,|HV>,1.9759890192470136e-08
After BS (Heisenberg),after_bs,B,17,17.0,82.0,0,|vac>,0.9995772422725165
After BS (Heisenberg),after_bs,B,17,17.0,82.0,1,|H>,0.00021396959880196791
After BS (Heisenberg),after_bs,B,17,17.0,82.0,2,|V>,0.00020872212908354363
After BS (Heisenberg),after_bs,B,17,17.0,82.0,3,|2H>,2.2437036885875902e-08
After BS (Heisenberg),after_bs,B,17,17.0,82.0,4,|2V>,2.1554807021459803e-08
After BS (Heisenberg),after_bs,B,17,17.0,82.0,5,|HV>,2.2007753704748378e-08
After BS (Heisenberg),after_bs,B,18,18.000000000000004,81.00000000000001,0,|vac>,0.9995567914813247
After BS (Heisenberg),after_bs,B,18,18.000000000000004,81.00000000000001,1,|H>,0.00022425310884928304
After BS (Heisenberg),after_bs,B,18,18.000000000000004,81.00000000000001,2,|V>,0.00021888260524567063
After BS (Heisenberg),after_bs,B,18,18.000000000000004,81.00000000000001,3,|2H>,2.4750439526633604e-08
After BS (Heisenberg),after_bs,B,18,18.000000000000004,81.00000000000001,4,|2V>,2.3777246095661397e-08
After BS (Heisenberg),after_bs,B,18,18.000000000000004,81.00000000000001,5,|HV>,2.427689449177286e-08
After BS (Heisenberg),after_bs,B,19,19.0,80.0,0,|vac>,0.9995374448853832
After BS (Heisenberg),after_bs,B,19,19.0,80.0,1,|H>,0.00023397201248034628
After BS (Heisenberg),after_bs,B,19,19.0,80.0,2,|V>,0.0002285035520070904
After BS (Heisenberg),after_bs,B,19,19.0,80.0,3,|2H>,2.704363765920421e-08
After BS (Heisenberg),after_bs,B,19,19.0,80.0,4,|2V>,2.5980275107956662e-08
After BS (Heisenberg),after_bs,B,19,19.0,80.0,5,|HV>,2.6526217339281683e-08
After BS (Heisenberg),after_bs,B,20,20.0,79.0,0,|vac>,0.999519423706997
After BS (Heisenberg),after_bs,B,20,20.0,79.0,1,|H>,0.0002430146634984669
After BS (Heisenberg),after_bs,B,20,20.0,79.0,2,|V>,0.00023747552934153982
After BS (Heisenberg),after_bs,B,20,20.0,79.0,3,|2H>,2.9270368365897062e-08
After BS (Heisenberg),after_bs,B,20,20.0,79.0,4,|2V>,2.811945021007219e-08
After BS (Heisenberg),after_bs,B,20,20.0,79.0,5,|HV>,2.871034446840992e-08
After BS (Heisenberg),after_bs,B,21,21.000000000000004,78.00000000000001,0,|vac>,0.9995029490639566
After BS (Heisenberg),after_bs,B,21,21.000000000000004,78.00000000000001,1,|H>,0.00025126957442056687
After BS (Heisenberg),after_bs,B,21,21.000000000000004,78.00000000000001,2,|V>,0.00024568905284566307
After BS (Heisenberg),after_bs,B,21,21.000000000000004,78.00000000000001,3,|2H>,3.138103136373061e-08
After BS (Heisenberg),after_bs,B,21,21.000000000000004,78.00000000000001,4,|2V>,3.014712141447601e-08
After BS (Heisenberg),after_bs,B,21,21.000000000000004,78.00000000000001,5,|HV>,3.078062458812064e-08
After BS (Heisenberg),after_bs,B,22,22.000000000000004,77.0,0,|vac>,0.9994882387635897
After BS (Heisenberg),after_bs,B,22,22.000000000000004,77.0,1,|H>,0.00025862704557489855
After BS (Heisenberg),after_bs,B,22,22.000000000000004,77.0,2,|V>,0.00025303616669778665
After BS (Heisenberg),after_bs,B,22,22.000000000000004,77.0,3,|2H>,3.332400917020195e-08
After BS (Heisenberg),after_bs,B,22,22.000000000000004,77.0,4,|2V>,3.2013700850900204e-08
After BS (Heisenberg),after_bs,B,22,22.000000000000004,77.0,5,|HV>,3.2686427802516296e-08
After BS (Heisenberg),after_bs,B,23,23.0,76.0,0,|vac>,0.9994755037512751
After BS (Heisenberg),after_bs,B,23,23.0,76.0,1,|H>,0.00026498096766361054
After BS (Heisenberg),after_bs,B,23,23.0,76.0,2,|V>,0.00025941218789000785
After BS (Heisenberg),after_bs,B,23,23.0,76.0,3,|2H>,3.504726343834153e-08
After BS (Heisenberg),after_bs,B,23,23.0,76.0,4,|2V>,3.366919633310593e-08
After BS (Heisenberg),after_bs,B,23,23.0,76.0,5,|HV>,3.4376711403544894e-08
After BS (Heisenberg),after_bs,B,24,24.000000000000004,75.00000000000001,0,|vac>,0.9994649442448104
After BS (Heisenberg),after_bs,B,24,24.000000000000004,75.00000000000001,1,|H>,0.00027023078147966873
After BS (Heisenberg),after_bs,B,24,24.000000000000004,75.00000000000001,2,|V>,0.0002647176067376462
After BS (Heisenberg),after_bs,B,24,24.000000000000004,75.00000000000001,3,|2H>,3.6500173033249175e-08
After BS (Heisenberg),after_bs,B,24,24.000000000000004,75.00000000000001,4,|2V>,3.50649771617937e-08
After BS (Heisenberg),after_bs,B,24,24.000000000000004,75.00000000000001,5,|HV>,3.5801822779999456e-08
After BS (Heisenberg),after_bs,B,25,25.000000000000004,74.0,0,|vac>,0.9994567456027666
After BS (Heisenberg),after_bs,B,25,25.000000000000004,74.0,1,|H>,0.00027428356996425586
After BS (Heisenberg),after_bs,B,25,25.000000000000004,74.0,2,|V>,0.0002688601205072512
After BS (Heisenberg),after_bs,B,25,25.000000000000004,74.0,3,|2H>,3.7635558085808856e-08
After BS (Heisenberg),after_bs,B,25,25.000000000000004,74.0,4,|2V>,3.615571859202144e-08
After BS (Heisenberg),after_bs,B,25,25.000000000000004,74.0,5,|HV>,3.691548474543121e-08
After BS (Heisenberg),after_bs,B,26,26.0,73.0,0,|vac>,0.9994510739938464
After BS (Heisenberg),after_bs,B,26,26.0,73.0,1,|H>,0.0002770562482178057
After BS (Heisenberg),after_bs,B,26,26.0,73.0,2,|V>,0.00027175676778697306
After BS (Heisenberg),after_bs,B,26,26.0,73.0,3,|2H>,3.84118118690417e-08
After BS (Heisenberg),after_bs,B,26,26.0,73.0,4,|2V>,3.690144988365124e-08
After BS (Heisenberg),after_bs,B,26,26.0,73.0,5,|HV>,3.7676886625753415e-08
After BS (Heisenberg),after_bs,B,27,27.0,72.00000000000001,0,|vac>,0.9994480719547754
After BS (Heisenberg),after_bs,B,27,27.0,72.00000000000001,1,|H>,0.0002784778066467407
After BS (Heisenberg),after_bs,B,27,27.0,72.00000000000001,2,|V>,0.000273336121144762
After BS (Heisenberg),after_bs,B,27,27.0,72.00000000000001,3,|2H>,3.8795040469013006e-08
After BS (Heisenberg),after_bs,B,27,27.0,72.00000000000001,4,|2V>,3.7269609839865315e-08
After BS (Heisenberg),after_bs,B,27,27.0,72.00000000000001,5,|HV>,3.805278299226889e-08
After BS (Heisenberg),after_bs,B,28,28.000000000000004,71.0,0,|vac>,0.9994478539459467
After BS (Heisenberg),after_bs,B,28,28.000000000000004,71.0,1,|H>,0.0002784915514839301
After BS (Heisenberg),after_bs,B,28,28.000000000000004,71.0,2,|V>,0.0002735404850009669
After BS (Heisenberg),after_bs,B,28,28.000000000000004,71.0,3,|2H>,3.87610908810299e-08
After BS (Heisenberg),after_bs,B,28,28.000000000000004,71.0,4,|2V>,3.723699515811574e-08
After BS (Heisenberg),after_bs,B,28,28.000000000000004,71.0,5,|HV>,3.801948295472328e-08
After BS (Heisenberg),after_bs,B,29,29.0,70.0,0,|vac>,0.9994505020356753
After BS (Heisenberg),after_bs,B,29,29.0,70.0,1,|H>,0.00027705727596616896
After BS (Heisenberg),after_bs,B,29,29.0,70.0,2,|V>,0.0002723280349525155
After BS (Heisenberg),after_bs,B,29,29.0,70.0,3,|2H>,3.829733374400871e-08
After BS (Heisenberg),after_bs,B,29,29.0,70.0,4,|2V>,3.679147306693452e-08
After BS (Heisenberg),after_bs,B,29,29.0,70.0,5,|HV>,3.75645987869835e-08
After BS (Heisenberg),after_bs,B,30,30.000000000000004,69.00000000000001,0,|vac>,0.999456061864386
After BS (Heisenberg),after_bs,B,30,30.000000000000004,69.00000000000001,1,|H>,0.00027415328515727156
After BS (Heisenberg),after_bs,B,30,30.000000000000004,69.00000000000001,2,|V>,0.0002696748246573743
After BS (Heisenberg),after_bs,B,30,30.000000000000004,69.00000000000001,3,|2H>,3.740406004727811e-08
After BS (Heisenberg),after_bs,B,30,30.000000000000004,69.00000000000001,4,|2V>,3.593332311387653e-08
After BS (Heisenberg),after_bs,B,30,30.000000000000004,69.00000000000001,5,|HV>,3.6688415910939506e-08
After BS (Heisenberg),after_bs,B,31,31.0,68.0,0,|vac>,0.999464539057595
After BS (Heisenberg),after_bs,B,31,31.0,68.0,1,|H>,0.00026977818861056004
After BS (Heisenberg),after_bs,B,31,31.0,68.0,2,|V>,0.0002655765776150883
After BS (Heisenberg),after_bs,B,31,31.0,68.0,3,|2H>,3.609535440260488e-08
After BS (Heisenberg),after_bs,B,31,31.0,68.0,4,|2V>,3.467607610027544e-08
After BS (Heisenberg),after_bs,B,31,31.0,68.0,5,|HV>,3.5404749460397064e-08
After BS (Heisenberg),after_bs,B,32,32.0,67.0,0,|vac>,0.9994758962693195
After BS (Heisenberg),after_bs,B,32,32.0,67.0,1,|H>,0.00026395236875614977
After BS (Heisenberg),after_bs,B,32,32.0,67.0,2,|V>,0.000260050174700136
After BS (Heisenberg),after_bs,B,32,32.0,67.0,3,|2H>,3.439932311076964e-08
After BS (Heisenberg),after_bs,B,32,32.0,67.0,4,|2V>,3.304673318018282e-08
After BS (Heisenberg),after_bs,B,32,32.0,67.0,5,|HV>,3.374116798410374e-08
After BS (Heisenberg),after_bs,B,33,33.00000000000001,66.00000000000001,0,|vac>,0.9994900510433218
After BS (Heisenberg),after_bs,B,33,33.00000000000001,66.00000000000001,1,|H>,0.0002567190301637985
After BS (Heisenberg),after_bs,B,33,33.00000000000001,66.00000000000001,2,|V>,0.0002531347451596663
After BS (Heisenberg),after_bs,B,33,33.00000000000001,66.00000000000001,3,|2H>,3.235758473076027e-08
After BS (Heisenberg),after_bs,B,33,33.00000000000001,66.00000000000001,4,|2V>,3.108527646050748e-08
After BS (Heisenberg),after_bs,B,33,33.00000000000001,66.00000000000001,5,|HV>,3.1738493761775406e-08
After BS (Heisenberg),after_bs,B,34,34.0,65.0,0,|vac>,0.999506874676243
After BS (Heisenberg),after_bs,B,34,34.0,65.0,1,|H>,0.00024814473678069765
After BS (Heisenberg),after_bs,B,34,34.0,65.0,2,|V>,0.0002448922700456467
After BS (Heisenberg),after_bs,B,34,34.0,65.0,3,|2H>,3.0023974405745474e-08
After BS (Heisenberg),after_bs,B,34,34.0,65.0,4,|2V>,2.8843424273214463e-08
After BS (Heisenberg),after_bs,B,34,34.0,65.0,5,|HV>,2.9449531919932628e-08
After BS (Heisenberg),after_bs,B,35,35.0,64.0,0,|vac>,0.999526192252247
After BS (Heisenberg),after_bs,B,35,35.0,64.0,1,|H>,0.00023831935189889343
After BS (Heisenberg),after_bs,B,35,35.0,64.0,2,|V>,0.00023540761371179268
After BS (Heisenberg),after_bs,B,35,35.0,64.0,3,|2H>,2.7462469360496665e-08
After BS (Heisenberg),after_bs,B,35,35.0,64.0,4,|2V>,2.638263824270294e-08
After BS (Heisenberg),after_bs,B,35,35.0,64.0,5,|HV>,2.6937035620352683e-08
After BS (Heisenberg),after_bs,B,36,36.00000000000001,63.00000000000001,0,|vac>,0.9995477839915273
After BS (Heisenberg),after_bs,B,36,36.00000000000001,63.00000000000001,1,|H>,0.00022735530976853785
After BS (Heisenberg),after_bs,B,36,36.00000000000001,63.00000000000001,2,|V>,0.00022478791186613718
After BS (Heisenberg),after_bs,B,36,36.00000000000001,63.00000000000001,3,|2H>,2.474440830584909e-08
After BS (Heisenberg),after_bs,B,36,36.00000000000001,63.00000000000001,4,|2V>,2.377145202397524e-08
After BS (Heisenberg),after_bs,B,36,36.00000000000001,63.00000000000001,5,|HV>,2.4270978665086233e-08
After BS (Heisenberg),after_bs,B,37,37.0,62.0,0,|vac>,0.9995713880142769
After BS (Heisenberg),after_bs,B,37,37.0,62.0,1,|H>,0.00021538616886170565
After BS (Heisenberg),after_bs,B,37,37.0,62.0,2,|V>,0.0002131612641826651
After BS (Heisenberg),after_bs,B,37,37.0,62.0,3,|2H>,2.1945146415261505e-08
After BS (Heisenberg),after_bs,B,37,37.0,62.0,4,|2V>,2.1082257806350397e-08
After BS (Heisenberg),after_bs,B,37,37.0,62.0,5,|HV>,2.1525274472661435e-08
After BS (Heisenberg),after_bs,B,38,38.0,61.00000000000001,0,|vac>,0.9995967045674624
After BS (Heisenberg),after_bs,B,38,38.0,61.00000000000001,1,|H>,0.00020256442469393488
After BS (Heisenberg),after_bs,B,38,38.0,61.00000000000001,2,|V>,0.0002006747055978933
After BS (Heisenberg),after_bs,B,38,38.0,61.00000000000001,3,|2H>,1.9140352666150485e-08
After BS (Heisenberg),after_bs,B,38,38.0,61.00000000000001,4,|2V>,1.838774924425348e-08
After BS (Heisenberg),after_bs,B,38,38.0,61.00000000000001,5,|HV>,1.8774144261617282e-08
After BS (Heisenberg),after_bs,B,39,39.00000000000001,60.00000000000001,0,|vac>,0.9996234016955985
After BS (Heisenberg),after_bs,B,39,39.00000000000001,60.00000000000001,1,|H>,0.00018905859404721694
After BS (Heisenberg),after_bs,B,39,39.00000000000001,60.00000000000001,2,|V>,0.00018749146248636417
After BS (Heisenberg),after_bs,B,39,39.00000000000001,60.00000000000001,3,|2H>,1.6402209050385266e-08
After BS (Heisenberg),after_bs,B,39,39.00000000000001,60.00000000000001,4,|2V>,1.5757270115701018e-08
After BS (Heisenberg),after_bs,B,39,39.00000000000001,60.00000000000001,5,|HV>,1.608838898071715e-08
After BS (Heisenberg),after_bs,B,40,40.0,59.00000000000001,0,|vac>,0.9996511222615592
After BS (Heisenberg),after_bs,B,40,40.0,59.00000000000001,1,|H>,0.0001750496208839372
After BS (Heisenberg),after_bs,B,40,40.0,59.00000000000001,2,|V>,0.0001737875365560604
After BS (Heisenberg),after_bs,B,40,40.0,59.00000000000001,3,|2H>,1.3795802723306408e-08
After BS (Heisenberg),after_bs,B,40,40.0,59.00000000000001,4,|2V>,1.3253348332915914e-08
After BS (Heisenberg),after_bs,B,40,40.0,59.00000000000001,5,|HV>,1.3531850486235502e-08
After BS (Heisenberg),after_bs,B,41,41.0,58.0,0,|vac>,0.9996794921435636
After BS (Heisenberg),after_bs,B,41,41.0,58.0,1,|H>,0.00016072669492759158
After BS (Heisenberg),after_bs,B,41,41.0,58.0,2,|V>,0.00015974769845620974
After BS (Heisenberg),after_bs,B,41,41.0,58.0,3,|2H>,1.1376005167168027e-08
