stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After QFC (State-side),after_qfc,A,26,26.0,73.0,1,|H>,0.001191813196591266
After QFC (State-side),after_qfc,A,26,26.0,73.0,2,|V>,0.0011918131965912655
After QFC (State-side),after_qfc,A,27,27.0,72.00000000000001,0,|vac>,0.9975619356556423
After QFC (State-side),after_qfc,A,27,27.0,72.00000000000001,1,|H>,0.001219032172178753
After QFC (State-side),after_qfc,A,27,27.0,72.00000000000001,2,|V>,0.0012190321721787462
After QFC (State-side),after_qfc,A,28,28.000000000000004,71.0,0,|vac>,0.9975182692089606
After QFC (State-side),after_qfc,A,28,28.000000000000004,71.0,1,|H>,0.001240865395519803
After QFC (State-side),after_qfc,A,28,28.000000000000004,71.0,2,|V>,0.001240865395519805
After QFC (State-side),after_qfc,A,29,29.0,70.0,0,|vac>,0.9974862648453926
After QFC (State-side),after_qfc,A,29,29.0,70.0,1,|H>,0.001256867577303771
After QFC (State-side),after_qfc,A,29,29.0,70.0,2,|V>,0.0012568675773037656
After QFC (State-side),after_qfc,A,30,30.000000000000004,69.00000000000001,0,|vac>,0.997466717471258
After QFC (State-side),after_qfc,A,30,30.000000000000004,69.00000000000001,1,|H>,0.0012666412643706595
After QFC (State-side),after_qfc,A,30,30.000000000000004,69.00000000000001,2,|V>,0.001266641264370664
After QFC (State-side),after_qfc,A,31,31.0,68.0,0,|vac>,0.9974603032628001
After QFC (State-side),after_qfc,A,31,31.0,68.0,1,|H>,0.0012698483686001132
After QFC (State-side),after_qfc,A,31,31.0,68.0,2,|V>,0.001269848368600112
After QFC (State-side),after_qfc,A,32,32.0,67.0,0,|vac>,0.9974675562565033
After QFC (State-side),after_qfc,A,32,32.0,67.0,1,|H>,0.0012662218717483424
After QFC (State-side),after_qfc,A,32,32.0,67.0,2,|V>,0.0012662218717483464
After QFC (State-side),after_qfc,A,33,33.00000000000001,66.00000000000001,0,|vac>,0.9974888452348725
After QFC (State-side),after_qfc,A,33,33.00000000000001,66.00000000000001,1,|H>,0.001255577382563941
After QFC (State-side),after_qfc,A,33,33.00000000000001,66.00000000000001,2,|V>,0.0012555773825639427
After QFC (State-side),after_qfc,A,34,34.0,65.0,0,|vac>,0.9975243516862767
After QFC (State-side),after_qfc,A,34,34.0,65.0,1,|H>,0.001237824156861873
After QFC (State-side),after_qfc,A,34,34.0,65.0,2,|V>,0.0012378241568618748
After QFC (State-side),after_qfc,A,35,35.0,64.0,0,|vac>,0.9975740497441089
After QFC (State-side),after_qfc,A,35,35.0,64.0,1,|H>,0.0012129751279457114
After QFC (State-side),after_qfc,A,35,35.0,64.0,2,|V>,0.001212975127945711
After QFC (State-side),after_qfc,A,36,36.00000000000001,63.00000000000001,0,|vac>,0.9976376891223394
After QFC (State-side),after_qfc,A,36,36.00000000000001,63.00000000000001,1,|H>,0.0011811554388303574
