stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After Fiber (Heisenberg),after_fiber,A,48,48.00000000000001,51.0,1,|H>,0.0001061216433206361
After Fiber (Heisenberg),after_fiber,A,48,48.00000000000001,51.0,2,|V>,0.00010809123238617475
After Fiber (Heisenberg),after_fiber,A,49,49.0,50.00000000000001,0,|vac>,0.9998153936171023
After Fiber (Heisenberg),after_fiber,A,49,49.0,50.00000000000001,1,|H>,9.145450597202424e-05
After Fiber (Heisenberg),after_fiber,A,49,49.0,50.00000000000001,2,|V>,9.31518769259634e-05
After Fiber (Heisenberg),after_fiber,A,50,50.00000000000001,49.0,0,|vac>,0.9998431983735607
After Fiber (Heisenberg),after_fiber,A,50,50.00000000000001,49.0,1,|H>,7.767995372906359e-05
After Fiber (Heisenberg),after_fiber,A,50,50.00000000000001,49.0,2,|V>,7.912167271012028e-05
After Fiber (Heisenberg),after_fiber,A,51,51.0,48.00000000000001,0,|vac>,0.999868899308021
After Fiber (Heisenberg),after_fiber,A,51,51.0,48.00000000000001,1,|H>,6.49476406465609e-05
After Fiber (Heisenberg),after_fiber,A,51,51.0,48.00000000000001,2,|V>,6.615305133233022e-05
After Fiber (Heisenberg),after_fiber,A,52,52.0,47.00000000000001,0,|vac>,0.999892264732458
After Fiber (Heisenberg),after_fiber,A,52,52.0,47.00000000000001,1,|H>,5.3372345604625535e-05
After Fiber (Heisenberg),after_fiber,A,52,52.0,47.00000000000001,2,|V>,5.436292193774384e-05
After Fiber (Heisenberg),after_fiber,A,53,53.00000000000001,46.0,0,|vac>,0.9999131389795788
After Fiber (Heisenberg),after_fiber,A,53,53.00000000000001,46.0,1,|H>,4.3031186604386045e-05
After Fiber (Heisenberg),after_fiber,A,53,53.00000000000001,46.0,2,|V>,4.3829833816784407e-05
After Fiber (Heisenberg),after_fiber,A,54,54.0,45.00000000000001,0,|vac>,0.9999314444654409
After Fiber (Heisenberg),after_fiber,A,54,54.0,45.00000000000001,1,|H>,3.396259894326671e-05
After Fiber (Heisenberg),after_fiber,A,54,54.0,45.00000000000001,2,|V>,3.459293561562473e-05
After Fiber (Heisenberg),after_fiber,A,55,55.0,44.00000000000001,0,|vac>,0.9999471800363766
After Fiber (Heisenberg),after_fiber,A,55,55.0,44.00000000000001,1,|H>,2.6167154151571362e-05
After Fiber (Heisenberg),after_fiber,A,55,55.0,44.00000000000001,2,|V>,2.6652809472017642e-05
After Fiber (Heisenberg),after_fiber,A,56,56.00000000000001,43.0,0,|vac>,0.9999604157173114
After Fiber (Heisenberg),after_fiber,A,56,56.00000000000001,43.0,1,|H>,1.961016168966055e-05
After Fiber (Heisenberg),after_fiber,A,56,56.00000000000001,43.0,2,|V>,1.9974120999268174e-05
After Fiber (Heisenberg),after_fiber,A,57,57.0,42.00000000000001,0,|vac>,0.9999712842513317
After Fiber (Heisenberg),after_fiber,A,57,57.0,42.00000000000001,1,|H>,1.4225860270335001e-05
After Fiber (Heisenberg),after_fiber,A,57,57.0,42.00000000000001,2,|V>,1.4489888398430392e-05
After Fiber (Heisenberg),after_fiber,A,58,58.0,41.0,0,|vac>,0.9999799700636448
After Fiber (Heisenberg),after_fiber,A,58,58.0,41.0,1,|H>,9.922885142213246e-06
After Fiber (Heisenberg),after_fiber,A,58,58.0,41.0,2,|V>,1.0107051212989685e-05
After Fiber (Heisenberg),after_fiber,A,59,59.00000000000001,40.0,0,|vac>,0.9999866964689254
After Fiber (Heisenberg),after_fiber,A,59,59.00000000000001,40.0,1,|H>,6.59060560648231e-06
After Fiber (Heisenberg),after_fiber,A,59,59.00000000000001,40.0,2,|V>,6.712925468214922e-06
After Fiber (Heisenberg),after_fiber,A,60,60.00000000000001,39.00000000000001,0,|vac>,0.999991712047812
After Fiber (Heisenberg),after_fiber,A,60,60.00000000000001,39.00000000000001,1,|H>,4.105874136003474e-06
After Fiber (Heisenberg),after_fiber,A,60,60.00000000000001,39.00000000000001,2,|V>,4.182078052091803e-06
After Fiber (Heisenberg),after_fiber,A,61,61.00000000000001,38.0,0,|vac>,0.9999952771344499
After Fiber (Heisenberg),after_fiber,A,61,61.00000000000001,38.0,1,|H>,2.339720484561852e-06
After Fiber (Heisenberg),after_fiber,A,61,61.00000000000001,38.0,2,|V>,2.383145065435535e-06
After Fiber (Heisenberg),after_fiber,A,62,62.0,37.0,0,|vac>,0.9999976512827137
After Fiber (Heisenberg),after_fiber,A,62,62.0,37.0,1,|H>,1.163560954681004e-06
After Fiber (Heisenberg),after_fiber,A,62,62.0,37.0,2,|V>,1.1851563320397249e-06
After Fiber (Heisenberg),after_fiber,A,63,63.00000000000001,36.00000000000001,0,|vac>,0.9999990824263909
After Fiber (Heisenberg),after_fiber,A,63,63.00000000000001,36.00000000000001,1,|H>,4.545684704099272e-07
After Fiber (Heisenberg),after_fiber,A,63,63.00000000000001,36.00000000000001,2,|V>,4.6300513856586444e-07
After Fiber (Heisenberg),after_fiber,A,64,64.0,35.0,0,|vac>,0.9999997982402016
After Fiber (Heisenberg),after_fiber,A,64,64.0,35.0,1,|H>,9.99523548374533e-08
After Fiber (Heisenberg),after_fiber,A,64,64.0,35.0,2,|V>,1.0180744357340478e-07
After Fiber (Heisenberg),after_fiber,A,65,65.0,34.0,0,|vac>,0.9999999999720884
After Fiber (Heisenberg),after_fiber,A,65,65.0,34.0,1,|H>,1.38276679088073e-11
After Fiber (Heisenberg),after_fiber,A,65,65.0,34.0,2,|V>,1.4084305694127443e-11
After Fiber (Heisenberg),after_fiber,A,66,66.00000000000001,33.00000000000001,0,|vac>,0.9999998587823458
After Fiber (Heisenberg),after_fiber,A,66,66.00000000000001,33.00000000000001,1,|H>,6.995961135055278e-08
After Fiber (Heisenberg),after_fiber,A,66,66.00000000000001,33.00000000000001,2,|V>,7.125804286020945e-08
After Fiber (Heisenberg),after_fiber,A,67,67.0,32.0,0,|vac>,0.9999995144180321
After Fiber (Heisenberg),after_fiber,A,67,67.0,32.0,1,|H>,2.405586324215257e-07
After Fiber (Heisenberg),after_fiber,A,67,67.0,32.0,2,|V>,2.4502333573002417e-07
After Fiber (Heisenberg),after_fiber,A,68,68.0,31.0,0,|vac>,0.999999075891326
After Fiber (Heisenberg),after_fiber,A,68,68.0,31.0,1,|H>,4.5780595943900045e-07
