stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After Emission,emission,A,78,78.00000000000001,21.000000000000004,2,|V_780>,0.00022824903333250234
After Emission,emission,A,78,78.00000000000001,21.000000000000004,3,|H_1517>,7.198651130770253e-34
After Emission,emission,A,78,78.00000000000001,21.000000000000004,4,|V_1517>,1.7642945886108243e-36
After Emission,emission,A,79,79.0,20.0,0,|vac>,0.9996448313432859
After Emission,emission,A,79,79.0,20.0,1,|H_780>,0.00017758432835721831
After Emission,emission,A,79,79.0,20.0,2,|V_780>,0.00017758432835721926
After Emission,emission,A,79,79.0,20.0,3,|H_1517>,5.183120886256203e-35
After Emission,emission,A,79,79.0,20.0,4,|V_1517>,1.657183822669251e-38
After Emission,emission,A,80,80.0,19.0,0,|vac>,0.9997269737558355
After Emission,emission,A,80,80.0,19.0,1,|H_780>,0.0001365131220822626
After Emission,emission,A,80,80.0,19.0,2,|V_780>,0.00013651312208226154
After Emission,emission,A,80,80.0,19.0,3,|H_1517>,2.9327801053073473e-33
After Emission,emission,A,80,80.0,19.0,4,|V_1517>,1.0414557763924159e-38
After Emission,emission,A,81,81.00000000000001,18.000000000000004,0,|vac>,0.999792786516869
After Emission,emission,A,81,81.00000000000001,18.000000000000004,1,|H_780>,0.00010360674156567884
After Emission,emission,A,81,81.00000000000001,18.000000000000004,2,|V_780>,0.00010360674156567909
After Emission,emission,A,81,81.00000000000001,18.000000000000004,3,|H_1517>,2.8159971455216154e-35
After Emission,emission,A,81,81.00000000000001,18.000000000000004,4,|V_1517>,4.571754694868726e-39
After Emission,emission,A,82,82.0,17.0,0,|vac>,0.9998448791196358
After Emission,emission,A,82,82.0,17.0,1,|H_780>,7.756044018210013e-05
After Emission,emission,A,82,82.0,17.0,2,|V_780>,7.756044018210033e-05
After Emission,emission,A,82,82.0,17.0,3,|H_1517>,4.989877206846585e-36
After Emission,emission,A,82,82.0,17.0,4,|V_1517>,4.723087505847613e-39
After Emission,emission,A,83,83.0,16.0,0,|vac>,0.9998855901099295
After Emission,emission,A,83,83.0,16.0,1,|H_780>,5.720494503532725e-05
After Emission,emission,A,83,83.0,16.0,2,|V_780>,5.720494503532743e-05
After Emission,emission,A,83,83.0,16.0,3,|H_1517>,1.7227274068103905e-35
After Emission,emission,A,83,83.0,16.0,4,|V_1517>,3.336168648907021e-40
After Emission,emission,A,84,84.00000000000001,15.000000000000002,0,|vac>,0.9999169794845334
After Emission,emission,A,84,84.00000000000001,15.000000000000002,1,|H_780>,4.151025773315606e-05
After Emission,emission,A,84,84.00000000000001,15.000000000000002,2,|V_780>,4.151025773315628e-05
After Emission,emission,A,84,84.00000000000001,15.000000000000002,3,|H_1517>,1.8923413041006036e-36
After Emission,emission,A,84,84.00000000000001,15.000000000000002,4,|V_1517>,3.549275192038368e-39
After Emission,emission,A,85,85.0,14.000000000000002,0,|vac>,0.9999408331486831
After Emission,emission,A,85,85.0,14.000000000000002,1,|H_780>,2.9583425658665444e-05
After Emission,emission,A,85,85.0,14.000000000000002,2,|V_780>,2.958342565866566e-05
After Emission,emission,A,85,85.0,14.000000000000002,3,|H_1517>,1.854848530928108e-36
After Emission,emission,A,85,85.0,14.000000000000002,4,|V_1517>,1.3489426113912126e-40
After Emission,emission,A,86,86.0,13.0,0,|vac>,0.9999586762301949
After Emission,emission,A,86,86.0,13.0,1,|H_780>,2.0661884902524192e-05
After Emission,emission,A,86,86.0,13.0,2,|V_780>,2.0661884902524243e-05
After Emission,emission,A,86,86.0,13.0,3,|H_1517>,3.1283384586165785e-35
After Emission,emission,A,86,86.0,13.0,4,|V_1517>,3.2953080895545286e-40
After Emission,emission,A,87,87.00000000000001,12.000000000000002,0,|vac>,0.9999717924216096
After Emission,emission,A,87,87.00000000000001,12.000000000000002,1,|H_780>,1.4103789195261517e-05
After Emission,emission,A,87,87.00000000000001,12.000000000000002,2,|V_780>,1.410378919526163e-05
After Emission,emission,A,87,87.00000000000001,12.000000000000002,3,|H_1517>,5.883174573038918e-37
After Emission,emission,A,87,87.00000000000001,12.000000000000002,4,|V_1517>,3.343785952891071e-41
After Emission,emission,A,88,88.00000000000001,11.000000000000002,0,|vac>,0.9999812469672471
After Emission,emission,A,88,88.00000000000001,11.000000000000002,1,|H_780>,9.376516376609559e-06
After Emission,emission,A,88,88.00000000000001,11.000000000000002,2,|V_780>,9.376516376609608e-06
After Emission,emission,A,88,88.00000000000001,11.000000000000002,3,|H_1517>,3.486437858989528e-33
After Emission,emission,A,88,88.00000000000001,11.000000000000002,4,|V_1517>,2.9297446076513756e-40
After Emission,emission,A,89,89.0,10.0,0,|vac>,0.9999879113756945
After Emission,emission,A,89,89.0,10.0,1,|H_780>,6.044312152831713e-06
After Emission,emission,A,89,89.0,10.0,2,|V_780>,6.044312152831726e-06
After Emission,emission,A,89,89.0,10.0,3,|H_1517>,1.0030557979576195e-35
After Emission,emission,A,89,89.0,10.0,4,|V_1517>,1.2760794162841496e-38
After Emission,emission,A,90,90.00000000000001,9.000000000000002,0,|vac>,0.9999924883815371
After Emission,emission,A,90,90.00000000000001,9.000000000000002,1,|H_780>,3.755809231551055e-06
After Emission,emission,A,90,90.00000000000001,9.000000000000002,2,|V_780>,3.755809231551065e-06
After Emission,emission,A,90,90.00000000000001,9.000000000000002,3,|H_1517>,8.007505704008667e-35
After Emission,emission,A,90,90.00000000000001,9.000000000000002,4,|V_1517>,1.8853708475347494e-40
After Emission,emission,A,91,91.00000000000001,8.0,0,|vac>,0.9999955360790469
After Emission,emission,A,91,91.00000000000001,8.0,1,|H_780>,2.231960476648225e-06
After Emission,emission,A,91,91.00000000000001,8.0,2,|V_780>,2.2319604766482455e-06
After Emission,emission,A,91,91.00000000000001,8.0,3,|H_1517>,5.686613489413183e-38
After Emission,emission,A,91,91.00000000000001,8.0,4,|V_1517>,2.5817939082651346e-43
After Emission,emission,A,92,92.0,7.000000000000001,0,|vac>,0.9999974904922702
After Emission,emission,A,92,92.0,7.000000000000001,1,|H_780>,1.2547538649670103e-06
After Emission,emission,A,92,92.0,7.000000000000001,2,|V_780>,1.254753864967018e-06
After Emission,emission,A,92,92.0,7.000000000000001,3,|H_1517>,6.822722387756528e-34
After Emission,emission,A,92,92.0,7.000000000000001,4,|V_1517>,1.9253400966328883e-38
After Emission,emission,A,93,93.00000000000001,6.000000000000001,0,|vac>,0.9999986861263452
After Emission,emission,A,93,93.00000000000001,6.000000000000001,1,|H_780>,6.569368273382902e-07
After Emission,emission,A,93,93.00000000000001,6.000000000000001,2,|V_780>,6.569368273382963e-07
After Emission,emission,A,93,93.00000000000001,6.000000000000001,3,|H_1517>,4.8244093639595644e-36
After Emission,emission,A,93,93.00000000000001,6.000000000000001,4,|V_1517>,2.101395607280181e-40
After Emission,emission,A,94,94.00000000000001,5.0,0,|vac>,0.9999993742657387
After Emission,emission,A,94,94.00000000000001,5.0,1,|H_780>,3.12867130708658e-07
After Emission,emission,A,94,94.00000000000001,5.0,2,|V_780>,3.1286713070866e-07
After Emission,emission,A,94,94.00000000000001,5.0,3,|H_1517>,2.1712792230182002e-35
After Emission,emission,A,94,94.00000000000001,5.0,4,|V_1517>,4.501175141778464e-45
After Emission,emission,A,95,95.0,4.0,0,|vac>,0.9999997389518364
After Emission,emission,A,95,95.0,4.0,1,|H_780>,1.3052408194470025e-07
After Emission,emission,A,95,95.0,4.0,2,|V_780>,1.305240819447006e-07
After Emission,emission,A,95,95.0,4.0,3,|H_1517>,2.6241908326108027e-33
After Emission,emission,A,95,95.0,4.0,4,|V_1517>,3.297185021167757e-40
After Emission,emission,A,96,96.00000000000001,3.0000000000000004,0,|vac>,0.9999999106923476
After Emission,emission,A,96,96.00000000000001,3.0000000000000004,1,|H_780>,4.465382632231165e-08
After Emission,emission,A,96,96.00000000000001,3.0000000000000004,2,|V_780>,4.465382632231167e-08
After Emission,emission,A,96,96.00000000000001,3.0000000000000004,3,|H_1517>,2.518087665147686e-39
After Emission,emission,A,96,96.00000000000001,3.0000000000000004,4,|V_1517>,1.2217210283916153e-37
